ID	CC	annotation
PF09493	0.999989361290207	Tryptophan-rich protein (DUF2389)
PF11378	0.999989361290207	Protein of unknown function (DUF3181)
PF13331	0.999989361290207	Domain of unknown function (DUF4093)
PF14347	0.999989361290207	Domain of unknown function (DUF4399)
PF12129	0.999989361290207	Male germ-cell putative homeodomain transcription factor
PF04377	0.999989361290207	Arginine-tRNA-protein transferase, C terminus
PF01912	0.999989361290207	eIF-6 family
PF02320	0.999989361290207	Ubiquinol-cytochrome C reductase hinge protein
PF04138	0.999989361290207	GtrA-like protein
PF06993	0.999989361290207	Protein of unknown function (DUF1304)
PF08706	0.999989361290207	D5 N terminal like
PF08922	0.999989361290207	Domain of unknown function (DUF1905)
PF12996	0.999989361290207	DUF based on E. rectale Gene description (DUF3880)
PF14323	0.999989361290207	GxGYxYP putative glycoside hydrolase C-terminal domain
PF14342	0.999989361290207	Domain of unknown function (DUF4396)
PF16216	0.999989361290207	GxGYxY sequence motif in domain of unknown function N-terminal
PF17010	0.999989361290207	Domain of unknown function (DUF5092)
PF01358	0.999989361290207	Poly A polymerase regulatory subunit
PF02162	0.999989361290207	XYPPX repeat (two copies)
PF13433	0.999989361290207	Periplasmic binding protein domain
PF09741	0.999989361290207	Uncharacterized conserved protein (DUF2045)
PF16858	0.999989361290207	Condensin II complex subunit CAP-H2 or CNDH2, C-term
PF10785	0.999989361290207	NADH-ubiquinone oxidoreductase complex I, 21 kDa subunit
PF07712	0.999989361290207	Stress up-regulated Nod 19
PF04055	0.999989361290207	Radical SAM superfamily
PF06394	0.999989361290207	Pepsin inhibitor-3-like repeated domain
PF17303	0.999989361290207	Family of unknown function (DUF5352)
PF17343	0.999989361290207	Family of unknown function (DUF5373)
PF02826	0.999989361290207	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
PF03941	0.999989361290207	Inner centromere protein, ARK binding region
PF00255	0.999989361290207	Glutathione peroxidase
PF10021	0.999989361290207	Uncharacterized protein conserved in bacteria (DUF2263)
PF01171	0.999989361290207	PP-loop family
PF08519	0.999989361290207	Replication factor RFC1 C terminal domain
PF13824	0.999989361290207	Zinc-finger of mitochondrial splicing suppressor 51
PF04636	0.999989361290207	PA26 p53-induced protein (sestrin)
PF17381	0.999989361290207	Seminal vesicle secretory protein 4/5/6
PF04884	0.999989361290207	Vitamin B6 photo-protection and homoeostasis
PF05003	0.999989361290207	Protein of unknown function (DUF668)
PF06830	0.999989361290207	Root cap
PF11961	0.999989361290207	Domain of unknown function (DUF3475)
PF12609	0.999989361290207	Wound-induced protein
PF16669	0.999989361290207	Tetratricopeptide repeat protein 5 OB fold domain
PF13593	0.999989361290207	SBF-like CPA transporter family (DUF4137)
PF13516	0.999989361290207	Leucine Rich repeat
PF07491	0.999989361290207	Protein phosphatase inhibitor
PF01125	0.999989361290207	G10 protein
PF00410	0.999989361290207	Ribosomal protein S8
PF04880	0.999989361290207	NUDE protein, C-terminal conserved region
PF10508	0.999989361290207	Proteasome non-ATPase 26S subunit
PF10323	0.999989361290207	Serpentine type 7TM GPCR chemoreceptor Srv
PF01505	0.999989361290207	Major Vault Protein repeat
PF06487	0.999989361290207	Sin3 associated polypeptide p18 (SAP18)
PF10161	0.999989361290207	Putative mitochondrial precursor protein
PF02291	0.999989361290207	Transcription initiation factor IID, 31kD subunit
PF01485	0.999989361290207	IBR domain, a half RING-finger domain
PF01588	0.999989361290207	Putative tRNA binding domain
PF01137	0.999989361290207	RNA 3'-terminal phosphate cyclase
PF01113	0.999989361290207	Dihydrodipicolinate reductase, N-terminus
PF05218	0.999989361290207	Protein of unknown function (DUF713)
PF07203	0.999989361290207	Protein of unknown function (DUF1412)
PF01569	0.999989361290207	PAP2 superfamily
PF04450	0.999989361290207	Peptidase of plants and bacteria
PF05239	0.999989361290207	PRC-barrel domain
PF09070	0.999989361290207	PFU (PLAA family ubiquitin binding)
PF02567	0.999989361290207	Phenazine biosynthesis-like protein
PF12634	0.999989361290207	Inheritance of peroxisomes protein 1
PF11618	0.999989361290207	First C2 domain of RPGR-interacting protein 1
PF15619	0.999989361290207	Ciliary protein causing Leber congenital amaurosis disease
PF00657	0.999989361290207	GDSL-like Lipase/Acylhydrolase
PF11573	0.999989361290207	Mediator complex subunit 23
PF05843	0.999989361290207	Suppressor of forked protein (Suf)
PF05495	0.999989361290207	CHY zinc finger
PF16401	0.999989361290207	Domain of unknown function (DUF5009)
PF05020	0.999989361290207	NPL4 family, putative zinc binding region
PF01197	0.999989361290207	Ribosomal protein L31
PF09825	0.999989361290207	Biotin-protein ligase, N terminal
PF13887	0.999989361290207	Myelin gene regulatory factor -C-terminal domain 1
PF09816	0.999989361290207	RNA polymerase II transcription elongation factor
PF13304	0.999989361290207	AAA domain, putative AbiEii toxin, Type IV TA system
PF02449	0.999989361290207	Beta-galactosidase
PF01112	0.999989361290207	Asparaginase
PF09335	0.999989361290207	SNARE associated Golgi protein
PF14308	0.999989361290207	X-domain of DnaJ-containing
PF03776	0.999989361290207	Septum formation topological specificity factor MinE
PF13524	0.999989361290207	Glycosyl transferases group 1
PF15501	0.999989361290207	Nuclear protein MDM1
PF00484	0.999989361290207	Carbonic anhydrase
PF12765	0.999989361290207	HEAT repeat associated with sister chromatid cohesion
PF01453	0.999989361290207	D-mannose binding lectin
PF04525	0.999989361290207	LURP-one-related
PF10534	0.999989361290207	Connector enhancer of kinase suppressor of ras
PF11700	0.999989361290207	Vacuole effluxer Atg22 like
PF02117	0.999989361290207	Serpentine type 7TM GPCR chemoreceptor Sra
PF02463	0.999989361290207	RecF/RecN/SMC N terminal domain
PF01744	0.999989361290207	GLTT repeat (6 copies)
PF02628	0.999989361290207	Cytochrome oxidase assembly protein
PF02752	0.999989361290207	Arrestin (or S-antigen), C-terminal domain
PF02317	0.999989361290207	NAD/NADP octopine/nopaline dehydrogenase, alpha-helical domain
PF08825	0.999989361290207	E2 binding domain
PF14732	0.999989361290207	Ubiquitin/SUMO-activating enzyme ubiquitin-like domain
PF09440	0.999989361290207	eIF3 subunit 6 N terminal domain
PF15489	0.999989361290207	CST, telomere maintenance, complex subunit CTC1
PF04857	0.999989361290207	CAF1 family ribonuclease
PF14874	0.999989361290207	Flagellar-associated PapD-like
PF10440	0.999989361290207	Ubiquitin-binding WIYLD domain
PF12640	0.999989361290207	UPF0489 domain
PF03177	0.999989361290207	Non-repetitive/WGA-negative nucleoporin C-terminal
PF01180	0.999989361290207	Dihydroorotate dehydrogenase
PF01842	0.999989361290207	ACT domain
PF10318	0.999989361290207	Serpentine type 7TM GPCR chemoreceptor Srh
PF10167	0.999989361290207	BLOC-1-related complex sub-unit 8
PF07887	0.999989361290207	Calmodulin binding protein-like
PF07944	0.999989361290207	Beta-L-arabinofuranosidase, GH127
PF04821	0.999989361290207	Timeless protein
PF00691	0.999989361290207	OmpA family
PF01523	0.999989361290207	Putative modulator of DNA gyrase
PF03971	0.999989361290207	Monomeric isocitrate dehydrogenase
PF10480	0.999989361290207	Beta-1 integrin binding protein
PF16185	0.999989361290207	Mitochondrial ABC-transporter N-terminal five TM region
PF05462	0.999989361290207	Slime mold cyclic AMP receptor
PF13181	0.999989361290207	Tetratricopeptide repeat
PF13420	0.999989361290207	Acetyltransferase (GNAT) domain
PF03126	0.999989361290207	Plus-3 domain
PF06071	0.999989361290207	Protein of unknown function (DUF933)
PF01852	0.999989361290207	START domain
PF11841	0.999989361290207	Domain of unknown function (DUF3361)
PF02076	0.999989361290207	Pheromone A receptor
PF13764	0.999989361290207	E3 ubiquitin-protein ligase UBR4
PF02514	0.999989361290207	CobN/Magnesium Chelatase
PF10317	0.999989361290207	Serpentine type 7TM GPCR chemoreceptor Srd
PF01008	0.999989361290207	Initiation factor 2 subunit family
PF10225	0.999989361290207	NEMP family
PF11571	0.999989361290207	Mediator complex subunit 27
PF11899	0.999989361290207	Protein of unknown function (DUF3419)
PF00925	0.999989361290207	GTP cyclohydrolase II
PF13917	0.999989361290207	Zinc knuckle
PF06911	0.999989361290207	Senescence-associated protein
PF00787	0.999989361290207	PX domain
PF02503	0.999989361290207	Polyphosphate kinase middle domain
PF13518	0.999989361290207	Helix-turn-helix domain
PF04406	0.999989361290207	Type IIB DNA topoisomerase
PF02771	0.999989361290207	Acyl-CoA dehydrogenase, N-terminal domain
PF07693	0.999989361290207	KAP family P-loop domain
PF00389	0.999989361290207	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain
PF15873	0.999989361290207	Domain of unknown function (DUF4730)
PF04573	0.999989361290207	Signal peptidase subunit
PF01266	0.999989361290207	FAD dependent oxidoreductase
PF14923	0.999989361290207	Coiled-coil protein 142
PF06645	0.999989361290207	Microsomal signal peptidase 12 kDa subunit (SPC12)
PF08367	0.999989361290207	Peptidase M16C associated
PF09111	0.999989361290207	SLIDE
PF13602	0.999989361290207	Zinc-binding dehydrogenase
PF09757	0.999989361290207	Arb2 domain
PF13660	0.999989361290207	Domain of unknown function (DUF4147)
PF13915	0.999989361290207	Domain of unknown function (DUF4210)
PF15149	0.999989361290207	Cation channel sperm-associated protein subunit beta protein family
PF02179	0.999989361290207	BAG domain
PF02838	0.999989361290207	Glycosyl hydrolase family 20, domain 2
PF00504	0.999989361290207	Chlorophyll A-B binding protein
PF10275	0.999989361290207	Peptidase C65 Otubain
PF00885	0.999989361290207	6,7-dimethyl-8-ribityllumazine synthase
PF00790	0.999989361290207	VHS domain
PF01488	0.999989361290207	Shikimate / quinate 5-dehydrogenase
PF04844	0.999989361290207	Transcriptional repressor, ovate
PF02581	0.999989361290207	Thiamine monophosphate synthase
PF09713	0.999989361290207	Plant protein 1589 of unknown function (A_thal_3526)
PF16078	0.999989361290207	2-oxoglutarate dehydrogenase N-terminus
PF03901	0.999989361290207	Alg9-like mannosyltransferase family
PF10281	0.999989361290207	Putative stress-responsive nuclear envelope protein
PF05044	0.999989361290207	Homeo-prospero domain
PF00205	0.999989361290207	Thiamine pyrophosphate enzyme, central domain
PF00396	0.999989361290207	Granulin
PF00618	0.999989361290207	RasGEF N-terminal motif
PF11267	0.999989361290207	Domain of unknown function (DUF3067)
PF09497	0.999989361290207	Transcription mediator complex subunit Med12
PF13862	0.999989361290207	p21-C-terminal region-binding protein
PF13551	0.999989361290207	Winged helix-turn helix
PF12576	0.999989361290207	Protein of unknown function (DUF3754)
PF10585	0.999989361290207	Ubiquitin-activating enzyme active site
PF00382	0.999989361290207	Transcription factor TFIIB repeat
PF17221	0.999989361290207	COMMD1 N-terminal domain
PF09027	0.999989361290207	GTPase binding
PF14924	0.999989361290207	Protein of unknown function (DUF4497)
PF08547	0.999989361290207	Complex I intermediate-associated protein 30 (CIA30)
PF00837	0.999989361290207	Iodothyronine deiodinase
PF16050	0.999989361290207	Paf1 complex subunit CDC73 N-terminal
PF02077	0.999989361290207	SURF4 family
PF00590	0.999989361290207	Tetrapyrrole (Corrin/Porphyrin) Methylases
PF16367	0.999989361290207	RNA recognition motif
PF10191	0.999989361290207	Golgi complex component 7 (COG7)
PF03976	0.999989361290207	Polyphosphate kinase 2 (PPK2)
PF08459	0.999989361290207	UvrC Helix-hairpin-helix N-terminal
PF02112	0.999989361290207	cAMP phosphodiesterases class-II
PF02681	0.999989361290207	Divergent PAP2 family
PF03087	0.999989361290207	Arabidopsis protein of unknown function
PF10355	0.999989361290207	Protein of unknown function (Ytp1)
PF14776	0.999989361290207	Cation-channel complex subunit UNC-79
PF08777	0.999989361290207	RNA binding motif
PF04675	0.999989361290207	DNA ligase N terminus
PF05593	0.999989361290207	RHS Repeat
PF01168	0.999989361290207	Alanine racemase, N-terminal domain
PF01599	0.999989361290207	Ribosomal protein S27a
PF03883	0.999989361290207	Peroxide stress protein YaaA
PF14823	0.999989361290207	Sirohaem biosynthesis protein C-terminal
PF07298	0.999989361290207	NnrU protein
PF17175	0.999989361290207	Modulator of levamisole receptor-1
PF16335	0.999989361290207	Domain of unknown function (DUF4965)
PF01127	0.999989361290207	Succinate dehydrogenase/Fumarate reductase transmembrane subunit
PF11488	0.999989361290207	Transcriptional regulatory protein LGE1
PF09297	0.999989361290207	NADH pyrophosphatase zinc ribbon domain
PF01555	0.999989361290207	DNA methylase
PF02354	0.999989361290207	Latrophilin Cytoplasmic C-terminal region
PF13241	0.999989361290207	Putative NAD(P)-binding
PF06653	0.999989361290207	Tight junction protein, Claudin-like
PF11498	0.999989361290207	Transcriptional activator LAG-3
PF05026	0.999989361290207	Dcp2, box A domain
PF08351	0.999989361290207	Domain of unknown function (DUF1726)
PF12638	0.999989361290207	Staygreen protein
PF08277	0.999989361290207	PAN-like domain
PF03067	0.999989361290207	Lytic polysaccharide mono-oxygenase, cellulose-degrading
PF09725	0.999989361290207	Folate-sensitive fragile site protein Fra10Ac1
PF06534	0.999989361290207	Repulsive guidance molecule (RGM) C-terminus
PF15369	0.999989361290207	Uncharacterised protein KIAA1328
PF01844	0.999989361290207	HNH endonuclease
PF10217	0.999989361290207	Uncharacterized conserved protein (DUF2039)
PF00994	0.999989361290207	Probable molybdopterin binding domain
PF12849	0.999989361290207	PBP superfamily domain
PF04749	0.999989361290207	PLAC8 family
PF12895	0.999989361290207	Anaphase-promoting complex, cyclosome, subunit 3
PF15898	0.999989361290207	cGMP-dependent protein kinase interacting domain
PF07946	0.999989361290207	Protein of unknown function (DUF1682)
PF01016	0.999989361290207	Ribosomal L27 protein
PF01902	0.999989361290207	Diphthamide synthase
PF04177	0.999989361290207	TAP42-like family
PF13326	0.999989361290207	Photosystem II Pbs27
PF15997	0.999989361290207	Domain of unknown function (DUF4772)
PF10192	0.999989361290207	Rhodopsin-like GPCR transmembrane domain
PF04676	0.999989361290207	Protein similar to CwfJ C-terminus 2
PF01116	0.999989361290207	Fructose-bisphosphate aldolase class-II
PF02272	0.999989361290207	DHHA1 domain
PF06884	0.999989361290207	Protein of unknown function (DUF1264)
PF00174	0.999989361290207	Oxidoreductase molybdopterin binding domain
PF06108	0.999989361290207	Protein of unknown function (DUF952)
PF01643	0.999989361290207	Acyl-ACP thioesterase
PF06943	0.999989361290207	LSD1 zinc finger
PF10213	0.999989361290207	Mitochondrial ribosomal subunit protein
PF04080	0.999989361290207	Per1-like family
PF04145	0.999989361290207	Ctr copper transporter family
PF05691	0.999989361290207	Raffinose synthase or seed imbibition protein Sip1
PF15740	0.999989361290207	Protein phosphatase 1 regulatory subunit 26 N-terminus
PF05127	0.999989361290207	Helicase
PF03104	0.999989361290207	DNA polymerase family B, exonuclease domain
PF13541	0.999989361290207	Subunit ChlI of Mg-chelatase
PF01451	0.999989361290207	Low molecular weight phosphotyrosine protein phosphatase
PF03553	0.999989361290207	Na+/H+ antiporter family
PF10342	0.999989361290207	Ser-Thr-rich glycosyl-phosphatidyl-inositol-anchored membrane family
PF03235	0.999989361290207	Protein of unknown function DUF262
PF10013	0.999989361290207	Uncharacterized protein conserved in bacteria (DUF2256)
PF14950	0.999989361290207	Domain of unknown function (DUF4502)
PF02404	0.999989361290207	Stem cell factor
PF15047	0.999989361290207	Protein of unknown function (DUF4533)
PF00756	0.999989361290207	Putative esterase
PF11919	0.999989361290207	Domain of unknown function (DUF3437)
PF01906	0.999989361290207	Putative heavy-metal-binding
PF06969	0.999989361290207	HemN C-terminal domain
PF15254	0.999989361290207	Coiled-coil domain-containing protein 14
PF06437	0.999989361290207	IMP-specific 5'-nucleotidase
PF03403	0.999989361290207	Platelet-activating factor acetylhydrolase, isoform II
PF08624	0.999989361290207	Chromatin remodelling complex Rsc7/Swp82 subunit
PF08161	0.999989361290207	NUC173 domain
PF11833	0.999989361290207	Protein CHAPERONE-LIKE PROTEIN OF POR1-like
PF13850	0.999989361290207	Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)
PF04832	0.999989361290207	SOUL heme-binding protein
PF01242	0.999989361290207	6-pyruvoyl tetrahydropterin synthase
PF13183	0.999989361290207	4Fe-4S dicluster domain
PF14108	0.999989361290207	Domain of unknown function (DUF4281)
PF00704	0.999989361290207	Glycosyl hydrolases family 18
PF04851	0.999989361290207	Type III restriction enzyme, res subunit
PF13668	0.999989361290207	Ferritin-like domain
PF12755	0.999989361290207	Vacuolar 14 Fab1-binding region
PF01068	0.999989361290207	ATP dependent DNA ligase domain
PF13237	0.999989361290207	4Fe-4S dicluster domain
PF02760	0.999989361290207	HIN-200/IF120x domain
PF15813	0.999989361290207	Domain of unknown function (DUF4708)
PF02101	0.999989361290207	Ocular albinism type 1 protein
PF12907	0.999989361290207	Zinc-binding
PF07690	0.999989361290207	Major Facilitator Superfamily
PF00474	0.999989361290207	Sodium:solute symporter family
PF09531	0.999989361290207	Nucleoporin protein Ndc1-Nup
PF03232	0.999989361290207	Ubiquinone biosynthesis protein COQ7
PF08613	0.999989361290207	Cyclin
PF05700	0.999989361290207	Breast carcinoma amplified sequence 2 (BCAS2)
PF15072	0.999989361290207	Domain of unknown function (DUF4539)
PF10589	0.999989361290207	NADH-ubiquinone oxidoreductase-F iron-sulfur binding region
PF15411	0.999989361290207	Pleckstrin homology domain
PF10359	0.999989361290207	RNA pol II promoter Fmp27 protein domain
PF16015	0.999989361290207	Promethin
PF06838	0.999989361290207	Methionine gamma-lyase
PF08426	0.999989361290207	ICE2
PF05418	0.999989361290207	Apovitellenin I (Apo-VLDL-II)
PF07004	0.999989361290207	Sperm-tail PG-rich repeat
PF04376	0.999989361290207	Arginine-tRNA-protein transferase, N terminus
PF14234	0.999989361290207	Domain of unknown function (DUF4336)
PF10406	0.999989361290207	Transcription factor TFIID complex subunit 8 C-term
PF08583	0.999989361290207	Cytochrome c oxidase biogenesis protein Cmc1 like
PF13458	0.999989361290207	Periplasmic binding protein
PF13931	0.999989361290207	Kinesin-associated microtubule-binding
PF13857	0.999989361290207	Ankyrin repeats (many copies)
PF09329	0.999989361290207	Primase zinc finger
PF00080	0.999989361290207	Copper/zinc superoxide dismutase (SODC)
PF10474	0.999989361290207	Protein of unknown function C-terminus (DUF2451)
PF00119	0.999989361290207	ATP synthase A chain
PF09382	0.999989361290207	RQC domain
PF03269	0.999989361290207	Caenorhabditis protein of unknown function, DUF268
PF05615	0.999989361290207	Tho complex subunit 7
PF11960	0.999989361290207	Domain of unknown function (DUF3474)
PF00132	0.999989361290207	Bacterial transferase hexapeptide (six repeats)
PF00476	0.999989361290207	DNA polymerase family A
PF01717	0.999989361290207	Cobalamin-independent synthase, Catalytic domain
PF04305	0.999989361290207	Protein of unknown function (DUF455)
PF07940	0.999989361290207	Heparinase II/III-like protein
PF04124	0.999989361290207	Dor1-like family
PF03007	0.999989361290207	Wax ester synthase-like Acyl-CoA acyltransferase domain
PF01918	0.999989361290207	Alba
PF12315	0.999989361290207	Protein DA1
PF10175	0.999989361290207	M-phase phosphoprotein 6
PF03486	0.999989361290207	HI0933-like protein
PF13890	0.999989361290207	Rab3 GTPase-activating protein catalytic subunit
PF01784	0.999989361290207	NIF3 (NGG1p interacting factor 3)
PF01025	0.999989361290207	GrpE
PF14802	0.999989361290207	TMEM192 family
PF06738	0.999989361290207	Putative threonine/serine exporter
PF00346	0.999989361290207	Respiratory-chain NADH dehydrogenase, 49 Kd subunit
PF02694	0.999989361290207	Uncharacterised BCR, YnfA/UPF0060 family
PF07685	0.999989361290207	CobB/CobQ-like glutamine amidotransferase domain
PF00450	0.999989361290207	Serine carboxypeptidase
PF08581	0.999989361290207	Tup N-terminal
PF02932	0.999989361290207	Neurotransmitter-gated ion-channel transmembrane region
PF03942	0.999989361290207	DTW domain
PF05724	0.999989361290207	Thiopurine S-methyltransferase (TPMT)
PF03907	0.999989361290207	Spo7-like protein
PF08229	0.999989361290207	ER membrane protein SH3
PF08690	0.999989361290207	GET complex subunit GET2
PF03404	0.999989361290207	Mo-co oxidoreductase dimerisation domain
PF03661	0.999989361290207	Uncharacterised protein family (UPF0121)
PF01637	0.999989361290207	ATPase domain predominantly from Archaea
PF04715	0.999989361290207	Anthranilate synthase component I, N terminal region
PF12813	0.999989361290207	XPG domain containing
PF15148	0.999989361290207	Apolipoprotein F
PF04952	0.999989361290207	Succinylglutamate desuccinylase / Aspartoacylase family
PF12298	0.999989361290207	Eukaryotic mitochondrial regulator protein
PF05962	0.999989361290207	HutD
PF05485	0.999989361290207	THAP domain
PF01392	0.999989361290207	Fz domain
PF00349	0.999989361290207	Hexokinase
PF03164	0.999989361290207	Trafficking protein Mon1
PF03146	0.999989361290207	Agrin NtA domain
PF01087	0.999989361290207	Galactose-1-phosphate uridyl transferase, N-terminal domain
PF16638	0.999989361290207	Unstructured region on methyltransferase between zinc-fingers
PF01115	0.999989361290207	F-actin capping protein, beta subunit
PF11815	0.999989361290207	Domain of unknown function (DUF3336)
PF14492	0.999989361290207	Elongation Factor G, domain II
PF11891	0.999989361290207	Protein RETICULATA-related
PF01553	0.999989361290207	Acyltransferase
PF09752	0.999989361290207	Abhydrolase domain containing 18
PF15794	0.999989361290207	Coiled-coil domain-containing protein 106
PF02219	0.999989361290207	Methylenetetrahydrofolate reductase
PF03358	0.999989361290207	NADPH-dependent FMN reductase
PF00230	0.999989361290207	Major intrinsic protein
PF11371	0.999989361290207	Protein of unknown function (DUF3172)
PF12833	0.999989361290207	Helix-turn-helix domain
PF00301	0.999989361290207	Rubredoxin
PF01649	0.999989361290207	Ribosomal protein S20
PF01782	0.999989361290207	RimM N-terminal domain
PF01959	0.999989361290207	3-dehydroquinate synthase (EC 4.6.1.3)
PF02361	0.999989361290207	Cobalt transport protein
PF02405	0.999989361290207	Permease MlaE
PF02416	0.999989361290207	mttA/Hcf106 family
PF02507	0.999989361290207	Photosystem I reaction centre subunit III
PF02605	0.999989361290207	Photosystem I reaction centre subunit XI
PF02683	0.999989361290207	Cytochrome C biogenesis protein transmembrane region
PF02943	0.999989361290207	Ferredoxin thioredoxin reductase catalytic beta chain
PF03912	0.999989361290207	Psb28 protein
PF04422	0.999989361290207	Coenzyme F420 hydrogenase/dehydrogenase, beta subunit N-term
PF04432	0.999989361290207	Coenzyme F420 hydrogenase/dehydrogenase, beta subunit C terminus
PF05419	0.999989361290207	GUN4-like
PF06485	0.999989361290207	Protein of unknown function (DUF1092)
PF06596	0.999989361290207	Photosystem II reaction centre X protein (PsbX)
PF06962	0.999989361290207	Putative rRNA methylase
PF07109	0.999989361290207	Magnesium-protoporphyrin IX methyltransferase C-terminus
PF08041	0.999989361290207	PetM family of cytochrome b6f complex subunit 7
PF08802	0.999989361290207	Cytochrome B6-F complex Fe-S subunit
PF09269	0.999989361290207	Domain of unknown function (DUF1967)
PF10063	0.999989361290207	Uncharacterized integral membrane protein (DUF2301)
PF10674	0.999989361290207	Protein of unknown function (DUF2488)
PF11016	0.999989361290207	Protein of unknown function (DUF2854)
PF11255	0.999989361290207	Protein of unknown function (DUF3054)
PF11460	0.999989361290207	Protein of unknown function (DUF3007)
PF11852	0.999989361290207	Domain of unknown function (DUF3372)
PF12046	0.999989361290207	Cofactor assembly of complex C subunit B
PF12646	0.999989361290207	Domain of unknown function (DUF3783)
PF14249	0.999989361290207	Tocopherol cyclase
PF16940	0.999989361290207	Chloroplast envelope transporter
PF01612	0.999989361290207	3'-5' exonuclease
PF03669	0.999989361290207	Uncharacterised protein family (UPF0139)
PF12490	0.999989361290207	Breast carcinoma amplified sequence 3
PF00420	0.999989361290207	NADH-ubiquinone/plastoquinone oxidoreductase chain 4L
PF04794	0.999989361290207	YdjC-like protein
PF04898	0.999989361290207	Glutamate synthase central domain
PF02186	0.999989361290207	TFIIE beta subunit core domain
PF10407	0.999989361290207	Cdc14 phosphatase binding protein N-terminus
PF08550	0.999989361290207	Fungal protein of unknown function (DUF1752)
PF15993	0.999989361290207	Fuseless
PF09172	0.999989361290207	Domain of unknown function (DUF1943)
PF13188	0.999989361290207	PAS domain
PF01132	0.999989361290207	Elongation factor P (EF-P) OB domain
PF09468	0.999989361290207	Ydr279p protein family (RNase H2 complex component)
PF13452	0.999989361290207	N-terminal half of MaoC dehydratase
PF14572	0.999989361290207	Phosphoribosyl synthetase-associated domain
PF08205	0.999989361290207	CD80-like C2-set immunoglobulin domain
PF09273	0.999989361290207	Rubisco LSMT substrate-binding
PF12150	0.999989361290207	Cytosolic motility protein
PF14626	0.999989361290207	Zc3h12a-like Ribonuclease NYN domain
PF17618	0.999989361290207	Uncharacterized Strongylid L4 protein
PF03530	0.999989361290207	Calcium-activated SK potassium channel
PF01284	0.999989361290207	Membrane-associating domain
PF08417	0.999989361290207	Pheophorbide a oxygenase
PF15198	0.999989361290207	Dexamethasone-induced
PF09759	0.999989361290207	Spinocerebellar ataxia type 10 protein domain
PF00496	0.999989361290207	Bacterial extracellular solute-binding proteins, family 5 Middle
PF06041	0.999989361290207	Bacterial protein of unknown function (DUF924)
PF01613	0.999989361290207	Flavin reductase like domain
PF12828	0.999989361290207	PX-associated
PF09066	0.999989361290207	Beta2-adaptin appendage, C-terminal sub-domain
PF06271	0.999989361290207	RDD family
PF03239	0.999989361290207	Iron permease FTR1 family
PF05817	0.999989361290207	Oligosaccharyltransferase subunit Ribophorin II
PF10255	0.999989361290207	RNA polymerase I-associated factor PAF67
PF02527	0.999989361290207	rRNA small subunit methyltransferase G
PF03199	0.999989361290207	Eukaryotic glutathione synthase
PF01078	0.999989361290207	Magnesium chelatase, subunit ChlI
PF14726	0.999989361290207	Rotatin, an armadillo repeat protein, centriole functioning
PF00953	0.999989361290207	Glycosyl transferase family 4
PF15800	0.999989361290207	Clock interacting protein circadian
PF00793	0.999989361290207	DAHP synthetase I family
PF17170	0.999989361290207	6-bladed beta-propeller
PF01713	0.999989361290207	Smr domain
PF12222	0.999989361290207	Peptide N-acetyl-beta-D-glucosaminyl asparaginase amidase A
PF06220	0.999989361290207	U1 zinc finger
PF05529	0.999989361290207	B-cell receptor-associated protein 31-like
PF00171	0.999989361290207	Aldehyde dehydrogenase family
PF01698	0.999989361290207	Floricaula / Leafy protein SAM domain
PF02068	0.999989361290207	Plant PEC family metallothionein
PF02183	0.999989361290207	Homeobox associated leucine zipper
PF02357	0.999989361290207	Transcription termination factor nusG
PF02620	0.999989361290207	Uncharacterized ACR, COG1399
PF03745	0.999989361290207	Domain of unknown function (DUF309)
PF04414	0.999989361290207	D-aminoacyl-tRNA deacylase
PF04765	0.999989361290207	Protein of unknown function (DUF616)
PF05512	0.999989361290207	AWPM-19-like family
PF05558	0.999989361290207	DREPP plasma membrane polypeptide
PF05634	0.999989361290207	APO RNA-binding
PF05687	0.999989361290207	BES1/BZR1 plant transcription factor, N-terminal
PF06206	0.999989361290207	CpeT/CpcT family (DUF1001)
PF06376	0.999989361290207	Arabinogalactan peptide
PF06549	0.999989361290207	Protein of unknown function (DUF1118)
PF06695	0.999989361290207	Putative small multi-drug export protein
PF06760	0.999989361290207	Protein of unknown function (DUF1221)
PF07207	0.999989361290207	Light regulated protein Lir1
PF07343	0.999989361290207	Protein of unknown function (DUF1475)
PF07800	0.999989361290207	Protein of unknown function (DUF1644)
PF08414	0.999989361290207	Respiratory burst NADPH oxidase
PF08847	0.999989361290207	Chlororespiratory reduction 6
PF09187	0.999989361290207	RNA-directed DNA methylation 1
PF09459	0.999989361290207	Ethylbenzene dehydrogenase
PF10664	0.999989361290207	Cyanobacterial and plastid NDH-1 subunit M
PF10716	0.999989361290207	NADH dehydrogenase transmembrane subunit
PF11341	0.999989361290207	Protein of unknown function (DUF3143)
PF11347	0.999989361290207	Protein of unknown function (DUF3148)
PF11493	0.999989361290207	Thylakoid soluble phosphoprotein TSP9
PF11623	0.999989361290207	NAD(P)H dehydrogenase subunit S
PF11909	0.999989361290207	NADH-quinone oxidoreductase cyanobacterial subunit N
PF11910	0.999989361290207	Cyanobacterial and plant NDH-1 subunit O
PF12023	0.999989361290207	Domain of unknown function (DUF3511)
PF12095	0.999989361290207	Protein CHLORORESPIRATORY REDUCTION 7
