GO	CC	annotation
GO:0006754	0.999757237601949	ATP biosynthetic process
GO:0009142	0.999757237601949	nucleoside triphosphate biosynthetic process
GO:0009145	0.999757237601949	purine nucleoside triphosphate biosynthetic process
GO:0009201	0.999757237601949	ribonucleoside triphosphate biosynthetic process
GO:0009206	0.999757237601949	purine ribonucleoside triphosphate biosynthetic process
GO:1902600	0.999757237601949	proton transmembrane transport
GO:0015985	0.999757237601949	energy coupled proton transport, down electrochemical gradient
GO:0015986	0.999757237601949	ATP synthesis coupled proton transport
GO:0007265	0.999757237601949	Ras protein signal transduction
GO:0046578	0.999757237601949	regulation of Ras protein signal transduction
GO:0046580	0.999757237601949	negative regulation of Ras protein signal transduction
GO:0051056	0.999757237601949	regulation of small GTPase mediated signal transduction
GO:0051058	0.999757237601949	negative regulation of small GTPase mediated signal transduction
GO:0048306	0.999757237601949	calcium-dependent protein binding
GO:0000285	0.999757237601949	1-phosphatidylinositol-3-phosphate 5-kinase activity
GO:0016307	0.999757237601949	phosphatidylinositol phosphate kinase activity
GO:0010038	0.999757237601949	response to metal ion
GO:0035556	0.999757237601949	intracellular signal transduction
GO:0016835	0.999757237601949	carbon-oxygen lyase activity
GO:0000469	0.999757237601949	cleavage involved in rRNA processing
GO:0009123	0.999757237601949	nucleoside monophosphate metabolic process
GO:0009126	0.999757237601949	purine nucleoside monophosphate metabolic process
GO:0009161	0.999757237601949	ribonucleoside monophosphate metabolic process
GO:0009167	0.999757237601949	purine ribonucleoside monophosphate metabolic process
GO:0031519	0.999757237601949	PcG protein complex
GO:0005201	0.999757237601949	extracellular matrix structural constituent
GO:0032787	0.999757237601949	monocarboxylic acid metabolic process
GO:0002064	0.999757237601949	epithelial cell development
GO:0003334	0.999757237601949	keratinocyte development
GO:0009913	0.999757237601949	epidermal cell differentiation
GO:0030216	0.999757237601949	keratinocyte differentiation
GO:0030855	0.999757237601949	epithelial cell differentiation
GO:0043588	0.999757237601949	skin development
GO:0060429	0.999757237601949	epithelium development
GO:0016829	0.999757237601949	lyase activity
GO:0042221	0.999757237601949	response to chemical
GO:0006952	0.999757237601949	defense response
GO:0003677	0.999757237601949	DNA binding
GO:0003755	0.999757237601949	peptidyl-prolyl cis-trans isomerase activity
GO:0016859	0.999757237601949	cis-trans isomerase activity
GO:0006261	0.999757237601949	DNA-dependent DNA replication
GO:0006869	0.999757237601949	lipid transport
GO:0000271	0.999757237601949	polysaccharide biosynthetic process
GO:0010383	0.999757237601949	cell wall polysaccharide metabolic process
GO:0010410	0.999757237601949	hemicellulose metabolic process
GO:0033692	0.999757237601949	cellular polysaccharide biosynthetic process
GO:0034637	0.999757237601949	cellular carbohydrate biosynthetic process
GO:0044036	0.999757237601949	cell wall macromolecule metabolic process
GO:0044038	0.999757237601949	cell wall macromolecule biosynthetic process
GO:0044262	0.999757237601949	cellular carbohydrate metabolic process
GO:0044264	0.999757237601949	cellular polysaccharide metabolic process
GO:0045491	0.999757237601949	xylan metabolic process
GO:0045492	0.999757237601949	xylan biosynthetic process
GO:0070589	0.999757237601949	cellular component macromolecule biosynthetic process
GO:0070592	0.999757237601949	cell wall polysaccharide biosynthetic process
GO:0008073	0.999757237601949	ornithine decarboxylase inhibitor activity
GO:0042979	0.999757237601949	ornithine decarboxylase regulator activity
GO:0019911	0.999757237601949	structural constituent of myelin sheath
GO:0008194	0.999757237601949	UDP-glycosyltransferase activity
GO:0009141	0.999757237601949	nucleoside triphosphate metabolic process
GO:0009144	0.999757237601949	purine nucleoside triphosphate metabolic process
GO:0009199	0.999757237601949	ribonucleoside triphosphate metabolic process
GO:0009205	0.999757237601949	purine ribonucleoside triphosphate metabolic process
GO:0045444	0.999757237601949	fat cell differentiation
GO:0016050	0.999757237601949	vesicle organization
GO:0008047	0.999757237601949	enzyme activator activity
GO:0008641	0.999757237601949	ubiquitin-like modifier activating enzyme activity
GO:0016877	0.999757237601949	ligase activity, forming carbon-sulfur bonds
GO:0032418	0.999757237601949	lysosome localization
GO:0008168	0.999757237601949	methyltransferase activity
GO:0003993	0.999757237601949	acid phosphatase activity
GO:0016846	0.999757237601949	carbon-sulfur lyase activity
GO:0019439	0.999757237601949	aromatic compound catabolic process
GO:1901361	0.999757237601949	organic cyclic compound catabolic process
GO:0046914	0.999757237601949	transition metal ion binding
GO:0008063	0.999757237601949	Toll signaling pathway
GO:0000105	0.999757237601949	histidine biosynthetic process
GO:0006547	0.999757237601949	histidine metabolic process
GO:0009072	0.999757237601949	aromatic amino acid family metabolic process
GO:0009073	0.999757237601949	aromatic amino acid family biosynthetic process
GO:0052803	0.999757237601949	imidazole-containing compound metabolic process
GO:0031929	0.999757237601949	TOR signaling
GO:0032006	0.999757237601949	regulation of TOR signaling
GO:0006631	0.999757237601949	fatty acid metabolic process
GO:0006633	0.999757237601949	fatty acid biosynthetic process
GO:0072330	0.999757237601949	monocarboxylic acid biosynthetic process
GO:0000956	0.999757237601949	nuclear-transcribed mRNA catabolic process
GO:0046417	0.999757237601949	chorismate metabolic process
GO:0048285	0.999757237601949	organelle fission
GO:0010033	0.999757237601949	response to organic substance
GO:0005088	0.999757237601949	Ras guanyl-nucleotide exchange factor activity
GO:0005089	0.999757237601949	Rho guanyl-nucleotide exchange factor activity
GO:0009116	0.999757237601949	nucleoside metabolic process
GO:1901657	0.999757237601949	glycosyl compound metabolic process
GO:0009165	0.999757237601949	nucleotide biosynthetic process
GO:1901293	0.999757237601949	nucleoside phosphate biosynthetic process
GO:0000160	0.999757237601949	phosphorelay signal transduction system
GO:0043648	0.999757237601949	dicarboxylic acid metabolic process
GO:0009733	0.999757237601949	response to auxin
GO:0031419	0.999757237601949	cobalamin binding
GO:0006401	0.999757237601949	RNA catabolic process
GO:0006402	0.999757237601949	mRNA catabolic process
GO:0034655	0.999757237601949	nucleobase-containing compound catabolic process
GO:0044270	0.999757237601949	cellular nitrogen compound catabolic process
GO:0046700	0.999757237601949	heterocycle catabolic process
GO:0007623	0.999757237601949	circadian rhythm
GO:0042752	0.999757237601949	regulation of circadian rhythm
GO:0042753	0.999757237601949	positive regulation of circadian rhythm
GO:0048511	0.999757237601949	rhythmic process
GO:0000976	0.999757237601949	transcription regulatory region sequence-specific DNA binding
GO:0003690	0.999757237601949	double-stranded DNA binding
GO:1990837	0.999757237601949	sequence-specific double-stranded DNA binding
GO:0051239	0.999757237601949	regulation of multicellular organismal process
GO:0001765	0.999757237601949	membrane raft assembly
GO:0031579	0.999757237601949	membrane raft organization
GO:0044091	0.999757237601949	membrane biogenesis
GO:0044854	0.999757237601949	plasma membrane raft assembly
GO:0044857	0.999757237601949	plasma membrane raft organization
GO:0070836	0.999757237601949	caveola assembly
GO:0071709	0.999757237601949	membrane assembly
GO:0050832	0.999757237601949	defense response to fungus
GO:0009620	0.999757237601949	response to fungus
GO:0030597	0.999757237601949	RNA glycosylase activity
GO:0030598	0.999757237601949	rRNA N-glycosylase activity
GO:0140102	0.999757237601949	catalytic activity, acting on a rRNA
GO:0001501	0.999757237601949	skeletal system development
GO:0051216	0.999757237601949	cartilage development
GO:0061448	0.999757237601949	connective tissue development
GO:0009512	0.999757237601949	cytochrome b6f complex
GO:0009579	0.999757237601949	thylakoid
GO:0044436	0.999757237601949	thylakoid part
GO:0030684	0.999757237601949	preribosome
GO:0032040	0.999757237601949	small-subunit processome
GO:0008176	0.999757237601949	tRNA (guanine-N7-)-methyltransferase activity
GO:0016423	0.999757237601949	tRNA (guanine) methyltransferase activity
GO:0047793	0.999757237601949	cycloeucalenol cycloisomerase activity
GO:0006464	0.999757237601949	cellular protein modification process
GO:0036211	0.999757237601949	protein modification process
GO:0016854	0.999757237601949	racemase and epimerase activity
GO:0016857	0.999757237601949	racemase and epimerase activity, acting on carbohydrates and derivatives
GO:0052855	0.999757237601949	ADP-dependent NAD(P)H-hydrate dehydratase activity
GO:0006487	0.999757237601949	protein N-linked glycosylation
GO:0006488	0.999757237601949	dolichol-linked oligosaccharide biosynthetic process
GO:0006490	0.999757237601949	oligosaccharide-lipid intermediate biosynthetic process
GO:0006771	0.999757237601949	riboflavin metabolic process
GO:0009231	0.999757237601949	riboflavin biosynthetic process
GO:0042726	0.999757237601949	flavin-containing compound metabolic process
GO:0042727	0.999757237601949	flavin-containing compound biosynthetic process
GO:0051704	0.999757237601949	multi-organism process
GO:0016881	0.999757237601949	acid-amino acid ligase activity
GO:0005976	0.999757237601949	polysaccharide metabolic process
GO:0030551	0.999757237601949	cyclic nucleotide binding
GO:0035438	0.999757237601949	cyclic-di-GMP binding
GO:0052745	0.999757237601949	inositol phosphate phosphatase activity
GO:0006364	0.999757237601949	rRNA processing
GO:0016072	0.999757237601949	rRNA metabolic process
GO:1904970	0.999757237601949	brush border assembly
GO:0034062	0.999757237601949	5'-3' RNA polymerase activity
GO:0097747	0.999757237601949	RNA polymerase activity
GO:0070069	0.999757237601949	cytochrome complex
GO:0006397	0.999757237601949	mRNA processing
GO:0006270	0.999757237601949	DNA replication initiation
GO:1990904	0.999757237601949	ribonucleoprotein complex
GO:0071840	0.999757237601949	cellular component organization or biogenesis
GO:0000272	0.999757237601949	polysaccharide catabolic process
GO:0016052	0.999757237601949	carbohydrate catabolic process
GO:0007338	0.999757237601949	single fertilization
GO:0009566	0.999757237601949	fertilization
GO:0015979	0.999757237601949	photosynthesis
GO:0008150	0.999757237601949	biological_process
GO:0030234	0.999757237601949	enzyme regulator activity
GO:0003861	0.999757237601949	3-isopropylmalate dehydratase activity
GO:0051011	0.999757237601949	microtubule minus-end binding
GO:0042562	0.999757237601949	hormone binding
GO:0004373	0.999757237601949	glycogen (starch) synthase activity
GO:0035251	0.999757237601949	UDP-glucosyltransferase activity
GO:0046527	0.999757237601949	glucosyltransferase activity
GO:0007034	0.999757237601949	vacuolar transport
GO:0004551	0.999757237601949	nucleotide diphosphatase activity
GO:0008796	0.999757237601949	bis(5'-nucleosyl)-tetraphosphatase activity
GO:0005634	0.999757237601949	nucleus
GO:0005198	0.999757237601949	structural molecule activity
GO:0010035	0.999757237601949	response to inorganic substance
GO:0019213	0.999757237601949	deacetylase activity
GO:0061024	0.999757237601949	membrane organization
GO:0016070	0.999757237601949	RNA metabolic process
GO:0097264	0.999757237601949	self proteolysis
GO:0000123	0.999757237601949	histone acetyltransferase complex
GO:0070461	0.999757237601949	SAGA-type complex
GO:0016891	0.999757237601949	endoribonuclease activity, producing 5'-phosphomonoesters
GO:0016627	0.999757237601949	oxidoreductase activity, acting on the CH-CH group of donors
GO:0043461	0.999757237601949	proton-transporting ATP synthase complex assembly
GO:0016861	0.999757237601949	intramolecular oxidoreductase activity, interconverting aldoses and ketoses
GO:0043169	0.999757237601949	cation binding
GO:0007049	0.999757237601949	cell cycle
GO:0050188	0.999757237601949	phosphoenolpyruvate mutase activity
GO:0003700	0.999757237601949	DNA-binding transcription factor activity
GO:0046872	0.999757237601949	metal ion binding
GO:0006399	0.999757237601949	tRNA metabolic process
GO:0008033	0.999757237601949	tRNA processing
GO:0006596	0.999757237601949	polyamine biosynthetic process
GO:0009309	0.999757237601949	amine biosynthetic process
GO:0042401	0.999757237601949	cellular biogenic amine biosynthetic process
GO:0015698	0.999757237601949	inorganic anion transport
GO:0004587	0.999757237601949	ornithine-oxo-acid transaminase activity
GO:0001735	0.999757237601949	prenylcysteine oxidase activity
GO:0016670	0.999757237601949	oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor
GO:0001871	0.999757237601949	pattern binding
GO:0030247	0.999757237601949	polysaccharide binding
GO:0080025	0.999757237601949	phosphatidylinositol-3,5-bisphosphate binding
GO:1902936	0.999757237601949	phosphatidylinositol bisphosphate binding
GO:0016893	0.999757237601949	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters
GO:0019031	0.999757237601949	viral envelope
GO:0036338	0.999757237601949	viral membrane
GO:0051537	0.999757237601949	2 iron, 2 sulfur cluster binding
GO:0003743	0.999757237601949	translation initiation factor activity
GO:0008135	0.999757237601949	translation factor activity, RNA binding
GO:0006260	0.999757237601949	DNA replication
GO:0003735	0.999757237601949	structural constituent of ribosome
GO:0006476	0.999757237601949	protein deacetylation
GO:0016575	0.999757237601949	histone deacetylation
GO:0035601	0.999757237601949	protein deacylation
GO:0098732	0.999757237601949	macromolecule deacylation
GO:0000184	0.999757237601949	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
GO:0006275	0.999757237601949	regulation of DNA replication
GO:0017046	0.999757237601949	peptide hormone binding
GO:0042165	0.999757237601949	neurotransmitter binding
GO:0042277	0.999757237601949	peptide binding
GO:0051424	0.999757237601949	corticotropin-releasing hormone binding
GO:0000027	0.999757237601949	ribosomal large subunit assembly
GO:0004180	0.999757237601949	carboxypeptidase activity
GO:0004181	0.999757237601949	metallocarboxypeptidase activity
GO:0042278	0.999757237601949	purine nucleoside metabolic process
GO:0009119	0.999757237601949	ribonucleoside metabolic process
GO:0046128	0.999757237601949	purine ribonucleoside metabolic process
GO:1901068	0.999757237601949	guanosine-containing compound metabolic process
GO:0003341	0.999757237601949	cilium movement
GO:0043565	0.999757237601949	sequence-specific DNA binding
GO:0008236	0.999757237601949	serine-type peptidase activity
GO:0017171	0.999757237601949	serine hydrolase activity
GO:0015850	0.999757237601949	organic hydroxy compound transport
GO:0015918	0.999757237601949	sterol transport
GO:0032365	0.999757237601949	intracellular lipid transport
GO:0032366	0.999757237601949	intracellular sterol transport
GO:0007218	0.999757237601949	neuropeptide signaling pathway
GO:0030151	0.999757237601949	molybdenum ion binding
GO:0043531	0.999757237601949	ADP binding
GO:0006835	0.999757237601949	dicarboxylic acid transport
GO:0015743	0.999757237601949	malate transport
GO:0015740	0.999757237601949	C4-dicarboxylate transport
GO:0005887	0.999757237601949	integral component of plasma membrane
GO:0031226	0.999757237601949	intrinsic component of plasma membrane
GO:0033926	0.999757237601949	glycopeptide alpha-N-acetylgalactosaminidase activity
GO:0140103	0.999757237601949	catalytic activity, acting on a glycoprotein
GO:0008061	0.999757237601949	chitin binding
GO:0008235	0.999757237601949	metalloexopeptidase activity
GO:0016860	0.999757237601949	intramolecular oxidoreductase activity
GO:0004518	0.999757237601949	nuclease activity
GO:0042558	0.999757237601949	pteridine-containing compound metabolic process
GO:0004834	0.999757237601949	tryptophan synthase activity
GO:0098656	0.999757237601949	anion transmembrane transport
GO:0003899	0.999757237601949	DNA-directed 5'-3' RNA polymerase activity
GO:0004521	0.999757237601949	endoribonuclease activity
GO:0005216	0.999757237601949	ion channel activity
GO:0005261	0.999757237601949	cation channel activity
GO:0005267	0.999757237601949	potassium channel activity
GO:0015079	0.999757237601949	potassium ion transmembrane transporter activity
GO:0015267	0.999757237601949	channel activity
GO:0022803	0.999757237601949	passive transmembrane transporter activity
GO:0022838	0.999757237601949	substrate-specific channel activity
GO:0003333	0.999757237601949	amino acid transmembrane transport
GO:0006865	0.999757237601949	amino acid transport
GO:1903825	0.999757237601949	organic acid transmembrane transport
GO:1905039	0.999757237601949	carboxylic acid transmembrane transport
GO:0051053	0.999757237601949	negative regulation of DNA metabolic process
GO:0008830	0.999757237601949	dTDP-4-dehydrorhamnose 3,5-epimerase activity
GO:0016840	0.999757237601949	carbon-nitrogen lyase activity
GO:0016841	0.999757237601949	ammonia-lyase activity
GO:0090501	0.999757237601949	RNA phosphodiester bond hydrolysis
GO:0006089	0.999757237601949	lactate metabolic process
GO:0006805	0.999757237601949	xenobiotic metabolic process
GO:0009636	0.999757237601949	response to toxic substance
GO:0009407	0.999757237601949	toxin catabolic process
GO:0009410	0.999757237601949	response to xenobiotic stimulus
GO:0009850	0.999757237601949	auxin metabolic process
GO:0009852	0.999757237601949	auxin catabolic process
GO:0010124	0.999757237601949	phenylacetate catabolic process
GO:0010817	0.999757237601949	regulation of hormone levels
GO:0019516	0.999757237601949	lactate oxidation
GO:0042178	0.999757237601949	xenobiotic catabolic process
GO:0042445	0.999757237601949	hormone metabolic process
GO:0042447	0.999757237601949	hormone catabolic process
GO:0042537	0.999757237601949	benzene-containing compound metabolic process
GO:0071466	0.999757237601949	cellular response to xenobiotic stimulus
GO:0072329	0.999757237601949	monocarboxylic acid catabolic process
GO:0098754	0.999757237601949	detoxification
GO:1901615	0.999757237601949	organic hydroxy compound metabolic process
GO:0009279	0.999757237601949	cell outer membrane
GO:0030288	0.999757237601949	outer membrane-bounded periplasmic space
GO:0030313	0.999757237601949	cell envelope
GO:0042597	0.999757237601949	periplasmic space
GO:0044462	0.999757237601949	external encapsulating structure part
GO:0004523	0.999757237601949	RNA-DNA hybrid ribonuclease activity
GO:1901981	0.999757237601949	phosphatidylinositol phosphate binding
GO:0030278	0.999757237601949	regulation of ossification
GO:0045595	0.999757237601949	regulation of cell differentiation
GO:0045667	0.999757237601949	regulation of osteoblast differentiation
GO:0016567	0.999757237601949	protein ubiquitination
GO:0007018	0.999757237601949	microtubule-based movement
GO:0006351	0.999757237601949	transcription, DNA-templated
GO:0032774	0.999757237601949	RNA biosynthetic process
GO:0097659	0.999757237601949	nucleic acid-templated transcription
GO:0016053	0.999757237601949	organic acid biosynthetic process
GO:0046394	0.999757237601949	carboxylic acid biosynthetic process
GO:0022607	0.999757237601949	cellular component assembly
GO:0035091	0.999757237601949	phosphatidylinositol binding
GO:0017144	0.999757237601949	drug metabolic process
GO:0004356	0.999757237601949	glutamate-ammonia ligase activity
GO:0016211	0.999757237601949	ammonia ligase activity
GO:0016880	0.999757237601949	acid-ammonia (or amide) ligase activity
GO:0030976	0.999757237601949	thiamine pyrophosphate binding
GO:0006379	0.999757237601949	mRNA cleavage
GO:0006091	0.999757237601949	generation of precursor metabolites and energy
GO:0001653	0.999757237601949	peptide receptor activity
GO:0004930	0.999757237601949	G protein-coupled receptor activity
GO:0008528	0.999757237601949	G protein-coupled peptide receptor activity
GO:0004802	0.999757237601949	transketolase activity
GO:0016744	0.999757237601949	transferase activity, transferring aldehyde or ketonic groups
GO:0008289	0.999757237601949	lipid binding
GO:0006820	0.999757237601949	anion transport
GO:0001533	0.999757237601949	cornified envelope
GO:0051189	0.999757237601949	prosthetic group metabolic process
GO:0043545	0.999757237601949	molybdopterin cofactor metabolic process
GO:0004425	0.999757237601949	indole-3-glycerol-phosphate synthase activity
GO:0097190	0.999757237601949	apoptotic signaling pathway
GO:0097193	0.999757237601949	intrinsic apoptotic signaling pathway
GO:0045738	0.999757237601949	negative regulation of DNA repair
GO:2000779	0.999757237601949	regulation of double-strand break repair
GO:2000780	0.999757237601949	negative regulation of double-strand break repair
GO:2001021	0.999757237601949	negative regulation of response to DNA damage stimulus
GO:2001032	0.999757237601949	regulation of double-strand break repair via nonhomologous end joining
GO:2001033	0.999757237601949	negative regulation of double-strand break repair via nonhomologous end joining
GO:0006323	0.999757237601949	DNA packaging
GO:0071103	0.999757237601949	DNA conformation change
GO:0008773	0.999757237601949	[protein-PII] uridylyltransferase activity
GO:0070569	0.999757237601949	uridylyltransferase activity
GO:0004346	0.999757237601949	glucose-6-phosphatase activity
GO:0050309	0.999757237601949	sugar-terminal-phosphatase activity
GO:0015672	0.999757237601949	monovalent inorganic cation transport
GO:0005829	0.999757237601949	cytosol
GO:0031082	0.999757237601949	BLOC complex
GO:0031083	0.999757237601949	BLOC-1 complex
GO:0044445	0.999757237601949	cytosolic part
GO:0006396	0.999757237601949	RNA processing
GO:0004605	0.999757237601949	phosphatidate cytidylyltransferase activity
GO:0043933	0.999757237601949	protein-containing complex subunit organization
GO:0006282	0.999757237601949	regulation of DNA repair
GO:0080135	0.999757237601949	regulation of cellular response to stress
GO:2001020	0.999757237601949	regulation of response to DNA damage stimulus
GO:0048193	0.999757237601949	Golgi vesicle transport
GO:0005746	0.999757237601949	mitochondrial respiratory chain
GO:0005575	0.999757237601949	cellular_component
GO:0048468	0.999757237601949	cell development
GO:0044281	0.999757237601949	small molecule metabolic process
GO:0065003	0.999757237601949	protein-containing complex assembly
GO:0006766	0.999757237601949	vitamin metabolic process
GO:0006767	0.999757237601949	water-soluble vitamin metabolic process
GO:0009790	0.999757237601949	embryo development
GO:0009723	0.999757237601949	response to ethylene
GO:0009755	0.999757237601949	hormone-mediated signaling pathway
GO:0009793	0.999757237601949	embryo development ending in seed dormancy
GO:0009873	0.999757237601949	ethylene-activated signaling pathway
GO:0010154	0.999757237601949	fruit development
GO:0010374	0.999757237601949	stomatal complex development
GO:0048316	0.999757237601949	seed development
GO:0048582	0.999757237601949	positive regulation of post-embryonic development
GO:0051094	0.999757237601949	positive regulation of developmental process
GO:0051240	0.999757237601949	positive regulation of multicellular organismal process
GO:0071369	0.999757237601949	cellular response to ethylene stimulus
GO:0090558	0.999757237601949	plant epidermis development
GO:2000038	0.999757237601949	regulation of stomatal complex development
GO:2000123	0.999757237601949	positive regulation of stomatal complex development
GO:0016636	0.999757237601949	oxidoreductase activity, acting on the CH-CH group of donors, iron-sulfur protein as acceptor
GO:0051743	0.999757237601949	red chlorophyll catabolite reductase activity
GO:0017069	0.999757237601949	snRNA binding
GO:0051259	0.999757237601949	protein complex oligomerization
GO:0016791	0.999757237601949	phosphatase activity
GO:0032324	0.999757237601949	molybdopterin cofactor biosynthetic process
GO:0046039	0.999757237601949	GTP metabolic process
GO:0007098	0.999757237601949	centrosome cycle
GO:0007099	0.999757237601949	centriole replication
GO:0031023	0.999757237601949	microtubule organizing center organization
GO:0051298	0.999757237601949	centrosome duplication
GO:0098534	0.999757237601949	centriole assembly
GO:0016153	0.999757237601949	urocanate hydratase activity
GO:0044456	0.999757237601949	synapse part
GO:0045202	0.999757237601949	synapse
GO:0048786	0.999757237601949	presynaptic active zone
GO:0097458	0.999757237601949	neuron part
GO:0098793	0.999757237601949	presynapse
GO:0016799	0.999757237601949	hydrolase activity, hydrolyzing N-glycosyl compounds
GO:0005506	0.999757237601949	iron ion binding
GO:0016872	0.999757237601949	intramolecular lyase activity
GO:0008037	0.999757237601949	cell recognition
GO:0009856	0.999757237601949	pollination
GO:0009875	0.999757237601949	pollen-pistil interaction
GO:0044706	0.999757237601949	multi-multicellular organism process
GO:0048544	0.999757237601949	recognition of pollen
GO:0019438	0.999757237601949	aromatic compound biosynthetic process
GO:0016071	0.999757237601949	mRNA metabolic process
GO:0015969	0.999757237601949	guanosine tetraphosphate metabolic process
GO:0033865	0.999757237601949	nucleoside bisphosphate metabolic process
GO:0033875	0.999757237601949	ribonucleoside bisphosphate metabolic process
GO:0034032	0.999757237601949	purine nucleoside bisphosphate metabolic process
GO:0034035	0.999757237601949	purine ribonucleoside bisphosphate metabolic process
GO:0005921	0.999757237601949	gap junction
GO:0008081	0.999757237601949	phosphoric diester hydrolase activity
GO:0008375	0.999757237601949	acetylglucosaminyltransferase activity
GO:0016999	0.999757237601949	antibiotic metabolic process
GO:0003911	0.999757237601949	DNA ligase (NAD+) activity
GO:1901137	0.999757237601949	carbohydrate derivative biosynthetic process
GO:0010876	0.999757237601949	lipid localization
GO:0000281	0.999757237601949	mitotic cytokinesis
GO:0000910	0.999757237601949	cytokinesis
GO:0007016	0.999757237601949	cytoskeletal anchoring at plasma membrane
GO:0030865	0.999757237601949	cortical cytoskeleton organization
GO:0030866	0.999757237601949	cortical actin cytoskeleton organization
GO:0031032	0.999757237601949	actomyosin structure organization
GO:0031566	0.999757237601949	actomyosin contractile ring maintenance
GO:0032187	0.999757237601949	actomyosin contractile ring localization
GO:0032189	0.999757237601949	maintenance of actomyosin contractile ring localization
GO:0032506	0.999757237601949	cytokinetic process
GO:0032507	0.999757237601949	maintenance of protein location in cell
GO:0036212	0.999757237601949	contractile ring maintenance
GO:0036214	0.999757237601949	contractile ring localization
GO:0043954	0.999757237601949	cellular component maintenance
GO:0044837	0.999757237601949	actomyosin contractile ring organization
GO:0045185	0.999757237601949	maintenance of protein location
GO:0051651	0.999757237601949	maintenance of location in cell
GO:0061640	0.999757237601949	cytoskeleton-dependent cytokinesis
GO:1902405	0.999757237601949	mitotic actomyosin contractile ring localization
GO:1902410	0.999757237601949	mitotic cytokinetic process
GO:1903474	0.999757237601949	anchoring of the mitotic actomyosin contractile ring to the plasma membrane
GO:0004435	0.999757237601949	phosphatidylinositol phospholipase C activity
GO:0004629	0.999757237601949	phospholipase C activity
GO:0140096	0.999757237601949	catalytic activity, acting on a protein
GO:0016866	0.999757237601949	intramolecular transferase activity
GO:0006099	0.999757237601949	tricarboxylic acid cycle
GO:0006101	0.999757237601949	citrate metabolic process
GO:0009060	0.999757237601949	aerobic respiration
GO:0045333	0.999757237601949	cellular respiration
GO:0072350	0.999757237601949	tricarboxylic acid metabolic process
GO:0005838	0.999757237601949	proteasome regulatory particle
GO:0051726	0.999757237601949	regulation of cell cycle
GO:0018130	0.999757237601949	heterocycle biosynthetic process
GO:1901362	0.999757237601949	organic cyclic compound biosynthetic process
GO:0006725	0.999757237601949	cellular aromatic compound metabolic process
GO:0008798	0.999757237601949	beta-aspartyl-peptidase activity
GO:0008761	0.999757237601949	UDP-N-acetylglucosamine 2-epimerase activity
GO:0006777	0.999757237601949	Mo-molybdopterin cofactor biosynthetic process
GO:0019720	0.999757237601949	Mo-molybdopterin cofactor metabolic process
GO:0034654	0.999757237601949	nucleobase-containing compound biosynthetic process
GO:0004412	0.999757237601949	homoserine dehydrogenase activity
GO:0031248	0.999757237601949	protein acetyltransferase complex
GO:1902493	0.999757237601949	acetyltransferase complex
GO:0018298	0.999757237601949	protein-chromophore linkage
GO:0006903	0.999757237601949	vesicle targeting
GO:0006900	0.999757237601949	vesicle budding from membrane
GO:0006901	0.999757237601949	vesicle coating
GO:0048194	0.999757237601949	Golgi vesicle budding
GO:0048199	0.999757237601949	vesicle targeting, to, from or within Golgi
GO:0048207	0.999757237601949	vesicle targeting, rough ER to cis-Golgi
GO:0048208	0.999757237601949	COPII vesicle coating
GO:0051648	0.999757237601949	vesicle localization
GO:0051650	0.999757237601949	establishment of vesicle localization
GO:0051656	0.999757237601949	establishment of organelle localization
GO:0090114	0.999757237601949	COPII-coated vesicle budding
GO:0042273	0.999757237601949	ribosomal large subunit biogenesis
GO:0004104	0.999757237601949	cholinesterase activity
GO:0030312	0.999757237601949	external encapsulating structure
GO:0016868	0.999757237601949	intramolecular transferase activity, phosphotransferases
GO:0003887	0.999757237601949	DNA-directed DNA polymerase activity
GO:0090305	0.999757237601949	nucleic acid phosphodiester bond hydrolysis
GO:0003950	0.999757237601949	NAD+ ADP-ribosyltransferase activity
GO:0004298	0.999757237601949	threonine-type endopeptidase activity
GO:0070003	0.999757237601949	threonine-type peptidase activity
GO:0009110	0.999757237601949	vitamin biosynthetic process
GO:0042364	0.999757237601949	water-soluble vitamin biosynthetic process
GO:0006928	0.999757237601949	movement of cell or subcellular component
GO:1901360	0.999757237601949	organic cyclic compound metabolic process
GO:0046483	0.999757237601949	heterocycle metabolic process
GO:0019842	0.999757237601949	vitamin binding
GO:0017025	0.999757237601949	TBP-class protein binding
GO:0050793	0.999757237601949	regulation of developmental process
GO:0006139	0.999757237601949	nucleobase-containing compound metabolic process
GO:0016614	0.999757237601949	oxidoreductase activity, acting on CH-OH group of donors
GO:0016616	0.999757237601949	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
GO:0003958	0.999757237601949	NADPH-hemoprotein reductase activity
GO:0016653	0.999757237601949	oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor
GO:0005892	0.999757237601949	acetylcholine-gated channel complex
GO:0043235	0.999757237601949	receptor complex
GO:0098802	0.999757237601949	plasma membrane receptor complex
GO:0008013	0.999757237601949	beta-catenin binding
GO:0019239	0.999757237601949	deaminase activity
GO:0090304	0.999757237601949	nucleic acid metabolic process
GO:0010207	0.999757237601949	photosystem II assembly
GO:0005200	0.999757237601949	structural constituent of cytoskeleton
GO:0003909	0.999757237601949	DNA ligase activity
