GO	CC	annotation
GO:1904402	0	response to nocodazole
GO:1904403	0	cellular response to nocodazole
GO:1904404	0	response to formaldehyde
GO:1904405	0	cellular response to formaldehyde
GO:1904406	0	negative regulation of nitric oxide metabolic process
GO:1904407	0	positive regulation of nitric oxide metabolic process
GO:1904409	0	regulation of secretory granule organization
GO:1904410	0	negative regulation of secretory granule organization
GO:1904411	0	positive regulation of secretory granule organization
GO:1904412	0	regulation of cardiac ventricle development
GO:1904413	0	negative regulation of cardiac ventricle development
GO:1904414	0	positive regulation of cardiac ventricle development
GO:1904415	0	regulation of xenophagy
GO:1904416	0	negative regulation of xenophagy
GO:1904417	0	positive regulation of xenophagy
GO:1904418	0	regulation of telomeric loop formation
GO:1904419	0	negative regulation of telomeric loop formation
GO:1904420	0	positive regulation of telomeric loop formation
GO:1904421	0	response to D-galactosamine
GO:1904422	0	cellular response to D-galactosamine
GO:1904424	0	regulation of GTP binding
GO:1904425	0	negative regulation of GTP binding
GO:1904426	0	positive regulation of GTP binding
GO:1904427	0	positive regulation of calcium ion transmembrane transport
GO:1904428	0	negative regulation of tubulin deacetylation
GO:1904429	0	regulation of t-circle formation
GO:1904430	0	negative regulation of t-circle formation
GO:1904431	0	positive regulation of t-circle formation
GO:1904432	0	regulation of ferrous iron binding
GO:1904433	0	negative regulation of ferrous iron binding
GO:1904434	0	positive regulation of ferrous iron binding
GO:1904435	0	regulation of transferrin receptor binding
GO:1904436	0	negative regulation of transferrin receptor binding
GO:1904437	0	positive regulation of transferrin receptor binding
GO:1904438	0	regulation of ferrous iron import across plasma membrane
GO:1904439	0	negative regulation of ferrous iron import across plasma membrane
GO:1904440	0	positive regulation of ferrous iron import across plasma membrane
GO:1904441	0	regulation of thyroid gland epithelial cell proliferation
GO:1904442	0	negative regulation of thyroid gland epithelial cell proliferation
GO:1904443	0	positive regulation of thyroid gland epithelial cell proliferation
GO:1904444	0	regulation of establishment of Sertoli cell barrier
GO:1904445	0	negative regulation of establishment of Sertoli cell barrier
GO:1904446	0	positive regulation of establishment of Sertoli cell barrier
GO:1904447	0	folate import across plasma membrane
GO:1904448	0	regulation of aspartate secretion
GO:1904449	0	negative regulation of aspartate secretion
GO:1904450	0	positive regulation of aspartate secretion
GO:1904451	0	regulation of potassium:proton exchanging ATPase activity
GO:1904452	0	negative regulation of potassium:proton exchanging ATPase activity
GO:1904453	0	positive regulation of potassium:proton exchanging ATPase activity
GO:1904456	0	negative regulation of neuronal action potential
GO:1904457	0	positive regulation of neuronal action potential
GO:1904458	0	regulation of substance P secretion
GO:1904459	0	negative regulation of substance P secretion
GO:1904460	0	positive regulation of substance P secretion
GO:1904461	0	ergosteryl 3-beta-D-glucoside metabolic process
GO:1904462	0	ergosteryl 3-beta-D-glucoside catabolic process
GO:1904463	0	ergosteryl 3-beta-D-glucoside biosynthetic process
GO:1904464	0	regulation of matrix metallopeptidase secretion
GO:1904465	0	negative regulation of matrix metallopeptidase secretion
GO:1904466	0	positive regulation of matrix metallopeptidase secretion
GO:1904467	0	regulation of tumor necrosis factor secretion
GO:1904468	0	negative regulation of tumor necrosis factor secretion
GO:1904469	0	positive regulation of tumor necrosis factor secretion
GO:1904470	0	regulation of endothelin secretion
GO:1904471	0	negative regulation of endothelin secretion
GO:1904472	0	positive regulation of endothelin secretion
GO:1904473	0	response to L-dopa
GO:1904474	0	cellular response to L-dopa
GO:1904475	0	regulation of Ras GTPase binding
GO:1904476	0	negative regulation of Ras GTPase binding
GO:1904477	0	positive regulation of Ras GTPase binding
GO:1904478	0	regulation of intestinal absorption
GO:1904479	0	negative regulation of intestinal absorption
GO:1904480	0	positive regulation of intestinal absorption
GO:1904481	0	response to tetrahydrofolate
GO:1904482	0	cellular response to tetrahydrofolate
GO:1904484	0	cloacal gland development
GO:1904486	0	response to 17alpha-ethynylestradiol
GO:1904487	0	cellular response to 17alpha-ethynylestradiol
GO:1904488	0	regulation of reactive oxygen species metabolic process by positive regulation of transcription from RNA polymerase II promoter
GO:1904489	0	regulation of reactive oxygen species metabolic process by negative regulation of transcription from RNA polymerase II promoter
GO:1904490	0	negative regulation of mitochondrial unfolded protein response by negative regulation of transcription from RNA polymerase II promoter
GO:1904491	0	protein localization to ciliary transition zone
GO:1904494	0	regulation of substance P secretion, neurotransmission
GO:1904495	0	negative regulation of substance P secretion, neurotransmission
GO:1904496	0	positive regulation of substance P secretion, neurotransmission
GO:1904497	0	heterochromatin assembly involved in chromatin silencing at centromere outer repeat region
GO:1904498	0	protein localization to mitotic actomyosin contractile ring
GO:1904499	0	regulation of chromatin-mediated maintenance of transcription
GO:1904500	0	negative regulation of chromatin-mediated maintenance of transcription
GO:1904501	0	positive regulation of chromatin-mediated maintenance of transcription
GO:1904502	0	regulation of lipophagy
GO:1904503	0	negative regulation of lipophagy
GO:1904504	0	positive regulation of lipophagy
GO:1904505	0	regulation of telomere maintenance in response to DNA damage
GO:1904506	0	negative regulation of telomere maintenance in response to DNA damage
GO:1904507	0	positive regulation of telomere maintenance in response to DNA damage
GO:1904508	0	regulation of protein localization to basolateral plasma membrane
GO:1904509	0	negative regulation of protein localization to basolateral plasma membrane
GO:1904510	0	positive regulation of protein localization to basolateral plasma membrane
GO:1904512	0	regulation of initiation of premeiotic DNA replication
GO:1904513	0	negative regulation of initiation of premeiotic DNA replication
GO:1904514	0	positive regulation of initiation of premeiotic DNA replication
GO:1904515	0	positive regulation of TORC2 signaling
GO:1904516	0	myofibroblast cell apoptotic process
GO:1904518	0	protein localization to cytoplasmic microtubule plus-end
GO:1904519	0	protein localization to microtubule minus-end
GO:1904520	0	regulation of myofibroblast cell apoptotic process
GO:1904521	0	negative regulation of myofibroblast cell apoptotic process
GO:1904522	0	positive regulation of myofibroblast cell apoptotic process
GO:1904523	0	regulation of DNA amplification
GO:1904524	0	negative regulation of DNA amplification
GO:1904525	0	positive regulation of DNA amplification
GO:1904526	0	regulation of microtubule binding
GO:1904527	0	negative regulation of microtubule binding
GO:1904528	0	positive regulation of microtubule binding
GO:1904529	0	regulation of actin filament binding
GO:1904530	0	negative regulation of actin filament binding
GO:1904531	0	positive regulation of actin filament binding
GO:1904533	0	regulation of telomeric loop disassembly
GO:1904534	0	negative regulation of telomeric loop disassembly
GO:1904535	0	positive regulation of telomeric loop disassembly
GO:1904536	0	regulation of mitotic telomere tethering at nuclear periphery
GO:1904537	0	negative regulation of mitotic telomere tethering at nuclear periphery
GO:1904538	0	regulation of glycolytic process through fructose-6-phosphate
GO:1904539	0	negative regulation of glycolytic process through fructose-6-phosphate
GO:1904540	0	positive regulation of glycolytic process through fructose-6-phosphate
GO:1904541	0	fungal-type cell wall disassembly involved in conjugation with cellular fusion
GO:1904542	0	regulation of free ubiquitin chain polymerization
GO:1904543	0	negative regulation of free ubiquitin chain polymerization
GO:1904544	0	positive regulation of free ubiquitin chain polymerization
GO:1904547	0	regulation of cellular response to glucose starvation
GO:1904550	0	response to arachidonic acid
GO:1904551	0	cellular response to arachidonic acid
GO:1904552	0	regulation of chemotaxis to arachidonic acid
GO:1904553	0	negative regulation of chemotaxis to arachidonic acid
GO:1904554	0	positive regulation of chemotaxis to arachidonic acid
GO:1904555	0	L-proline transmembrane transport
GO:1904556	0	L-tryptophan transmembrane transport
GO:1904557	0	L-alanine transmembrane transport
GO:1904558	0	response to dextromethorphan
GO:1904559	0	cellular response to dextromethorphan
GO:1904560	0	response to diphenidol
GO:1904561	0	cellular response to diphenidol
GO:1904562	0	phosphatidylinositol 5-phosphate metabolic process
GO:1904563	0	phosphatidylinositol 5-phosphate biosynthetic process
GO:1904565	0	response to 1-oleoyl-sn-glycerol 3-phosphate
GO:1904566	0	cellular response to 1-oleoyl-sn-glycerol 3-phosphate
GO:1904567	0	response to wortmannin
GO:1904568	0	cellular response to wortmannin
GO:1904569	0	regulation of selenocysteine incorporation
GO:1904570	0	negative regulation of selenocysteine incorporation
GO:1904571	0	positive regulation of selenocysteine incorporation
GO:1904572	0	negative regulation of mRNA binding
GO:1904573	0	regulation of selenocysteine insertion sequence binding
GO:1904574	0	negative regulation of selenocysteine insertion sequence binding
GO:1904575	0	positive regulation of selenocysteine insertion sequence binding
GO:1904576	0	response to tunicamycin
GO:1904577	0	cellular response to tunicamycin
GO:1904578	0	response to thapsigargin
GO:1904579	0	cellular response to thapsigargin
GO:1904580	0	regulation of intracellular mRNA localization
GO:1904581	0	negative regulation of intracellular mRNA localization
GO:1904582	0	positive regulation of intracellular mRNA localization
GO:1904583	0	response to polyamine macromolecule
GO:1904584	0	cellular response to polyamine macromolecule
GO:1904585	0	response to putrescine
GO:1904586	0	cellular response to putrescine
GO:1904587	0	response to glycoprotein
GO:1904588	0	cellular response to glycoprotein
GO:1904589	0	regulation of protein import
GO:1904590	0	negative regulation of protein import
GO:1904591	0	positive regulation of protein import
GO:1904592	0	positive regulation of protein refolding
GO:1904594	0	regulation of termination of RNA polymerase II transcription
GO:1904595	0	positive regulation of termination of RNA polymerase II transcription
GO:1904596	0	regulation of connective tissue replacement involved in inflammatory response wound healing
GO:1904597	0	negative regulation of connective tissue replacement involved in inflammatory response wound healing
GO:1904598	0	positive regulation of connective tissue replacement involved in inflammatory response wound healing
GO:1904600	0	actin fusion focus assembly
GO:1904601	0	protein localization to actin fusion focus
GO:1904603	0	regulation of advanced glycation end-product receptor activity
GO:1904604	0	negative regulation of advanced glycation end-product receptor activity
GO:1904605	0	positive regulation of advanced glycation end-product receptor activity
GO:1904606	0	fat cell apoptotic process
GO:1904608	0	response to monosodium L-glutamate
GO:1904609	0	cellular response to monosodium L-glutamate
GO:1904610	0	response to 3,3',4,4',5-pentachlorobiphenyl
GO:1904611	0	cellular response to 3,3',4,4',5-pentachlorobiphenyl
GO:1904612	0	response to 2,3,7,8-tetrachlorodibenzodioxine
GO:1904613	0	cellular response to 2,3,7,8-tetrachlorodibenzodioxine
GO:1904614	0	response to biphenyl
GO:1904615	0	cellular response to biphenyl
GO:1904616	0	regulation of actin binding
GO:1904617	0	negative regulation of actin binding
GO:1904618	0	positive regulation of actin binding
GO:1904619	0	response to dimethyl sulfoxide
GO:1904620	0	cellular response to dimethyl sulfoxide
GO:1904621	0	regulation of actin-dependent ATPase activity
GO:1904622	0	negative regulation of actin-dependent ATPase activity
GO:1904623	0	positive regulation of actin-dependent ATPase activity
GO:1904624	0	regulation of glycine secretion, neurotransmission
GO:1904625	0	negative regulation of glycine secretion, neurotransmission
GO:1904626	0	positive regulation of glycine secretion, neurotransmission
GO:1904627	0	response to phorbol 13-acetate 12-myristate
GO:1904628	0	cellular response to phorbol 13-acetate 12-myristate
GO:1904629	0	response to diterpene
GO:1904630	0	cellular response to diterpene
GO:1904631	0	response to glucoside
GO:1904632	0	cellular response to glucoside
GO:1904633	0	regulation of glomerular visceral epithelial cell apoptotic process
GO:1904634	0	negative regulation of glomerular visceral epithelial cell apoptotic process
GO:1904635	0	positive regulation of glomerular visceral epithelial cell apoptotic process
GO:1904636	0	response to ionomycin
GO:1904637	0	cellular response to ionomycin
GO:1904638	0	response to resveratrol
GO:1904639	0	cellular response to resveratrol
GO:1904640	0	response to methionine
GO:1904641	0	response to dinitrophenol
GO:1904642	0	cellular response to dinitrophenol
GO:1904643	0	response to curcumin
GO:1904644	0	cellular response to curcumin
GO:1904645	0	response to amyloid-beta
GO:1904646	0	cellular response to amyloid-beta
GO:1904647	0	response to rotenone
GO:1904648	0	cellular response to rotenone
GO:1904649	0	regulation of fat cell apoptotic process
GO:1904650	0	negative regulation of fat cell apoptotic process
GO:1904651	0	positive regulation of fat cell apoptotic process
GO:1904652	0	protein localization to cell division site involved in cell separation after cytokinesis
GO:1904653	0	regulation of lung alveolus development
GO:1904654	0	negative regulation of lung alveolus development
GO:1904655	0	positive regulation of lung alveolus development
GO:1904656	0	regulation of sensory perception of sweet taste
GO:1904657	0	negative regulation of sensory perception of sweet taste
GO:1904658	0	positive regulation of sensory perception of sweet taste
GO:1904659	0	glucose transmembrane transport
GO:1904660	0	regulation of sensory perception of bitter taste
GO:1904661	0	negative regulation of sensory perception of bitter taste
GO:1904662	0	positive regulation of sensory perception of bitter taste
GO:1904663	0	regulation of N-terminal peptidyl-methionine acetylation
GO:1904664	0	negative regulation of N-terminal peptidyl-methionine acetylation
GO:1904665	0	positive regulation of N-terminal peptidyl-methionine acetylation
GO:1904666	0	regulation of ubiquitin protein ligase activity
GO:1904667	0	negative regulation of ubiquitin protein ligase activity
GO:1904668	0	positive regulation of ubiquitin protein ligase activity
GO:1904669	0	ATP export
GO:1904670	0	actin filament polymerization involved in mitotic actomyosin contractile ring assembly
GO:1904671	0	negative regulation of cell differentiation involved in stem cell population maintenance
GO:1904672	0	regulation of somatic stem cell population maintenance
GO:1904673	0	negative regulation of somatic stem cell population maintenance
GO:1904674	0	positive regulation of somatic stem cell population maintenance
GO:1904675	0	regulation of somatic stem cell division
GO:1904676	0	negative regulation of somatic stem cell division
GO:1904677	0	positive regulation of somatic stem cell division
GO:1904679	0	myo-inositol import across plasma membrane
GO:1904681	0	response to 3-methylcholanthrene
GO:1904682	0	cellular response to 3-methylcholanthrene
GO:1904683	0	regulation of metalloendopeptidase activity
GO:1904684	0	negative regulation of metalloendopeptidase activity
GO:1904685	0	positive regulation of metalloendopeptidase activity
GO:1904686	0	regulation of mitotic spindle disassembly
GO:1904687	0	positive regulation of mitotic spindle disassembly
GO:1904688	0	regulation of cytoplasmic translational initiation
GO:1904689	0	negative regulation of cytoplasmic translational initiation
GO:1904690	0	positive regulation of cytoplasmic translational initiation
GO:1904691	0	negative regulation of type B pancreatic cell proliferation
GO:1904692	0	positive regulation of type B pancreatic cell proliferation
GO:1904693	0	midbrain morphogenesis
GO:1904694	0	negative regulation of vascular smooth muscle contraction
GO:1904695	0	positive regulation of vascular smooth muscle contraction
GO:1904696	0	protein localization to cell-cell adherens junction
GO:1904697	0	regulation of acinar cell proliferation
GO:1904698	0	negative regulation of acinar cell proliferation
GO:1904699	0	positive regulation of acinar cell proliferation
GO:1904700	0	granulosa cell apoptotic process
GO:1904701	0	Wnt-Frizzled-LRP5/6 complex assembly
GO:1904702	0	regulation of protein localization to cell-cell adherens junction
GO:1904703	0	negative regulation of protein localization to cell-cell adherens junction
GO:1904704	0	positive regulation of protein localization to cell-cell adherens junction
GO:1904705	0	regulation of vascular smooth muscle cell proliferation
GO:1904706	0	negative regulation of vascular smooth muscle cell proliferation
GO:1904707	0	positive regulation of vascular smooth muscle cell proliferation
GO:1904708	0	regulation of granulosa cell apoptotic process
GO:1904709	0	negative regulation of granulosa cell apoptotic process
GO:1904710	0	positive regulation of granulosa cell apoptotic process
GO:1904711	0	regulation of Wnt-Frizzled-LRP5/6 complex assembly
GO:1904712	0	positive regulation of Wnt-Frizzled-LRP5/6 complex assembly
GO:1904714	0	regulation of chaperone-mediated autophagy
GO:1904715	0	negative regulation of chaperone-mediated autophagy
GO:1904716	0	positive regulation of chaperone-mediated autophagy
GO:1904717	0	regulation of AMPA glutamate receptor clustering
GO:1904718	0	negative regulation of AMPA glutamate receptor clustering
GO:1904719	0	positive regulation of AMPA glutamate receptor clustering
GO:1904723	0	negative regulation of Wnt-Frizzled-LRP5/6 complex assembly
GO:1904726	0	regulation of replicative senescence
GO:1904727	0	negative regulation of replicative senescence
GO:1904728	0	positive regulation of replicative senescence
GO:1904729	0	regulation of intestinal lipid absorption
GO:1904730	0	negative regulation of intestinal lipid absorption
GO:1904731	0	positive regulation of intestinal lipid absorption
GO:1904732	0	regulation of electron transfer activity
GO:1904733	0	negative regulation of electron transfer activity
GO:1904734	0	positive regulation of electron transfer activity
GO:1904735	0	regulation of fatty acid beta-oxidation using acyl-CoA dehydrogenase
GO:1904736	0	negative regulation of fatty acid beta-oxidation using acyl-CoA dehydrogenase
GO:1904737	0	positive regulation of fatty acid beta-oxidation using acyl-CoA dehydrogenase
GO:1904738	0	vascular associated smooth muscle cell migration
GO:1904739	0	regulation of synapse organization by posttranscriptional regulation of gene expression
GO:1904740	0	positive regulation of filamentous growth of a population of unicellular organisms in response to starvation by transcription from RNA polymerase II promoter
GO:1904741	0	positive regulation of filamentous growth of a population of unicellular organisms in response to starvation by positive regulation of transcription from RNA polymerase II promoter
GO:1904742	0	regulation of telomeric DNA binding
GO:1904743	0	negative regulation of telomeric DNA binding
GO:1904744	0	positive regulation of telomeric DNA binding
GO:1904745	0	Atg1/ULK1 kinase complex assembly
GO:1904746	0	negative regulation of apoptotic process involved in development
GO:1904747	0	positive regulation of apoptotic process involved in development
GO:1904748	0	regulation of apoptotic process involved in development
GO:1904749	0	regulation of protein localization to nucleolus
GO:1904750	0	negative regulation of protein localization to nucleolus
GO:1904751	0	positive regulation of protein localization to nucleolus
GO:1904752	0	regulation of vascular associated smooth muscle cell migration
GO:1904753	0	negative regulation of vascular associated smooth muscle cell migration
GO:1904754	0	positive regulation of vascular associated smooth muscle cell migration
GO:1904755	0	regulation of gut granule assembly
GO:1904756	0	negative regulation of gut granule assembly
GO:1904757	0	positive regulation of gut granule assembly
GO:1904758	0	protein localization to new growing cell tip
GO:1904759	0	protein localization to equatorial microtubule organizing center
GO:1904760	0	regulation of myofibroblast differentiation
GO:1904761	0	negative regulation of myofibroblast differentiation
GO:1904762	0	positive regulation of myofibroblast differentiation
GO:1904763	0	chaperone-mediated autophagy translocation complex assembly
GO:1904764	0	chaperone-mediated autophagy translocation complex disassembly
GO:1904765	0	positive regulation of transcription from RNA polymerase II promoter in response to maltose
GO:1904766	0	negative regulation of macroautophagy by TORC1 signaling
GO:1904770	0	intramembranous bone morphogenesis
GO:1904772	0	response to tetrachloromethane
GO:1904774	0	negative regulation of ubiquinone biosynthetic process
GO:1904775	0	positive regulation of ubiquinone biosynthetic process
GO:1904776	0	regulation of protein localization to cell cortex
GO:1904777	0	negative regulation of protein localization to cell cortex
GO:1904778	0	positive regulation of protein localization to cell cortex
GO:1904779	0	regulation of protein localization to centrosome
GO:1904780	0	negative regulation of protein localization to centrosome
GO:1904781	0	positive regulation of protein localization to centrosome
GO:1904782	0	negative regulation of NMDA glutamate receptor activity
GO:1904783	0	positive regulation of NMDA glutamate receptor activity
GO:1904784	0	NLRP1 inflammasome complex assembly
GO:1904785	0	regulation of asymmetric protein localization involved in cell fate determination
GO:1904786	0	negative regulation of asymmetric protein localization involved in cell fate determination
GO:1904787	0	positive regulation of asymmetric protein localization involved in cell fate determination
GO:1904788	0	positive regulation of induction of conjugation with cellular fusion by regulation of transcription from RNA polymerase II promoter
GO:1904789	0	regulation of mitotic actomyosin contractile ring maintenance
GO:1904790	0	regulation of shelterin complex assembly
GO:1904791	0	negative regulation of shelterin complex assembly
GO:1904792	0	positive regulation of shelterin complex assembly
GO:1904793	0	regulation of euchromatin binding
GO:1904794	0	negative regulation of euchromatin binding
GO:1904795	0	positive regulation of euchromatin binding
GO:1904796	0	regulation of core promoter binding
GO:1904797	0	negative regulation of core promoter binding
GO:1904798	0	positive regulation of core promoter binding
GO:1904799	0	regulation of neuron remodeling
GO:1904800	0	negative regulation of neuron remodeling
GO:1904801	0	positive regulation of neuron remodeling
GO:1904802	0	RITS complex assembly
GO:1904803	0	regulation of translation involved in cellular response to UV
GO:1904804	0	response to latrunculin A
GO:1904805	0	cellular response to latrunculin A
GO:1904806	0	regulation of protein oxidation
GO:1904807	0	negative regulation of protein oxidation
GO:1904808	0	positive regulation of protein oxidation
GO:1904809	0	regulation of dense core granule transport
GO:1904810	0	negative regulation of dense core granule transport
GO:1904811	0	positive regulation of dense core granule transport
GO:1904812	0	rRNA acetylation involved in maturation of SSU-rRNA
GO:1904814	0	regulation of protein localization to chromosome, telomeric region
GO:1904815	0	negative regulation of protein localization to chromosome, telomeric region
GO:1904816	0	positive regulation of protein localization to chromosome, telomeric region
GO:1904817	0	serous membrane development
GO:1904818	0	visceral peritoneum development
GO:1904819	0	parietal peritoneum development
GO:1904820	0	peritoneum development
GO:1904821	0	chloroplast disassembly
GO:1904823	0	purine nucleobase transmembrane transport
GO:1904824	0	anaphase-promoting complex assembly
GO:1904825	0	protein localization to microtubule plus-end
GO:1904826	0	regulation of hydrogen sulfide biosynthetic process
GO:1904827	0	negative regulation of hydrogen sulfide biosynthetic process
GO:1904828	0	positive regulation of hydrogen sulfide biosynthetic process
GO:1904829	0	regulation of aortic smooth muscle cell differentiation
GO:1904830	0	negative regulation of aortic smooth muscle cell differentiation
GO:1904831	0	positive regulation of aortic smooth muscle cell differentiation
GO:1904832	0	negative regulation of removal of superoxide radicals
GO:1904833	0	positive regulation of removal of superoxide radicals
GO:1904835	0	dorsal root ganglion morphogenesis
GO:1904836	0	facioacoustic ganglion morphogenesis
GO:1904837	0	beta-catenin-TCF complex assembly
GO:1904838	0	regulation of male germ-line stem cell asymmetric division
GO:1904839	0	negative regulation of male germ-line stem cell asymmetric division
GO:1904840	0	positive regulation of male germ-line stem cell asymmetric division
GO:1904842	0	response to nitroglycerin
GO:1904843	0	cellular response to nitroglycerin
GO:1904844	0	response to L-glutamine
GO:1904845	0	cellular response to L-glutamine
GO:1904846	0	negative regulation of establishment of bipolar cell polarity
GO:1904847	0	regulation of cell chemotaxis to fibroblast growth factor
GO:1904848	0	negative regulation of cell chemotaxis to fibroblast growth factor
GO:1904849	0	positive regulation of cell chemotaxis to fibroblast growth factor
GO:1904850	0	negative regulation of establishment of protein localization to telomere
GO:1904851	0	positive regulation of establishment of protein localization to telomere
GO:1904853	0	protein localization to ascospore wall
GO:1904857	0	regulation of endothelial cell chemotaxis to vascular endothelial growth factor
GO:1904858	0	negative regulation of endothelial cell chemotaxis to vascular endothelial growth factor
GO:1904859	0	positive regulation of endothelial cell chemotaxis to vascular endothelial growth factor
GO:1904860	0	DNA biosynthetic process involved in mitotic DNA replication
GO:1904861	0	excitatory synapse assembly
GO:1904862	0	inhibitory synapse assembly
GO:1904863	0	regulation of beta-catenin-TCF complex assembly
GO:1904864	0	negative regulation of beta-catenin-TCF complex assembly
GO:1904865	0	positive regulation of beta-catenin-TCF complex assembly
GO:1904866	0	ventral tegmental area development
GO:1904867	0	protein localization to Cajal body
GO:1904868	0	telomerase catalytic core complex assembly
GO:1904869	0	regulation of protein localization to Cajal body
GO:1904870	0	negative regulation of protein localization to Cajal body
GO:1904871	0	positive regulation of protein localization to Cajal body
GO:1904872	0	regulation of telomerase RNA localization to Cajal body
GO:1904873	0	negative regulation of telomerase RNA localization to Cajal body
GO:1904874	0	positive regulation of telomerase RNA localization to Cajal body
GO:1904875	0	regulation of DNA ligase activity
GO:1904876	0	negative regulation of DNA ligase activity
GO:1904877	0	positive regulation of DNA ligase activity
GO:1904878	0	negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel
GO:1904879	0	positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel
GO:1904880	0	response to hydrogen sulfide
GO:1904881	0	cellular response to hydrogen sulfide
GO:1904882	0	regulation of telomerase catalytic core complex assembly
GO:1904883	0	negative regulation of telomerase catalytic core complex assembly
GO:1904884	0	positive regulation of telomerase catalytic core complex assembly
GO:1904885	0	beta-catenin destruction complex assembly
GO:1904886	0	beta-catenin destruction complex disassembly
GO:1904887	0	Wnt signalosome assembly
GO:1904888	0	cranial skeletal system development
GO:1904889	0	regulation of excitatory synapse assembly
GO:1904890	0	negative regulation of excitatory synapse assembly
GO:1904891	0	positive regulation of excitatory synapse assembly
GO:1904892	0	regulation of STAT cascade
GO:1904893	0	negative regulation of STAT cascade
GO:1904894	0	positive regulation of STAT cascade
GO:1904895	0	ESCRT complex assembly
GO:1904896	0	ESCRT complex disassembly
GO:1904897	0	regulation of hepatic stellate cell proliferation
GO:1904898	0	negative regulation of hepatic stellate cell proliferation
GO:1904899	0	positive regulation of hepatic stellate cell proliferation
GO:1904900	0	negative regulation of myosin II filament organization
GO:1904901	0	positive regulation of myosin II filament organization
GO:1904902	0	ESCRT III complex assembly
GO:1904903	0	ESCRT III complex disassembly
GO:1904904	0	regulation of endothelial cell-matrix adhesion via fibronectin
GO:1904905	0	negative regulation of endothelial cell-matrix adhesion via fibronectin
GO:1904906	0	positive regulation of endothelial cell-matrix adhesion via fibronectin
GO:1904907	0	regulation of maintenance of mitotic sister chromatid cohesion, telomeric
GO:1904908	0	negative regulation of maintenance of mitotic sister chromatid cohesion, telomeric
GO:1904909	0	positive regulation of maintenance of mitotic sister chromatid cohesion, telomeric
GO:1904910	0	regulation of establishment of RNA localization to telomere
GO:1904911	0	negative regulation of establishment of RNA localization to telomere
GO:1904912	0	positive regulation of establishment of RNA localization to telomere
GO:1904913	0	regulation of establishment of protein-containing complex localization to telomere
GO:1904914	0	negative regulation of establishment of protein-containing complex localization to telomere
GO:1904915	0	positive regulation of establishment of protein-containing complex localization to telomere
GO:1904916	0	transmembrane L-lysine transport from lysosomal lumen to cytosol
GO:1904917	0	L-arginine transmembrane transport from lysosomal lumen to cytosol
GO:1904918	0	transmembrane L-histidine transport from lysosomal lumen to cytosol
GO:1904919	0	transmembrane L-cystine transport from lysosomal lumen to cytosol
GO:1904920	0	regulation of MAPK cascade involved in axon regeneration
GO:1904921	0	negative regulation of MAPK cascade involved in axon regeneration
GO:1904922	0	positive regulation of MAPK cascade involved in axon regeneration
GO:1904923	0	regulation of autophagy of mitochondrion in response to mitochondrial depolarization
GO:1904924	0	negative regulation of mitophagy in response to mitochondrial depolarization
GO:1904925	0	positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization
GO:1904926	0	response to palmitoleic acid
GO:1904927	0	cellular response to palmitoleic acid
GO:1904932	0	negative regulation of cartilage condensation
GO:1904933	0	regulation of cell proliferation in midbrain
GO:1904934	0	negative regulation of cell proliferation in midbrain
GO:1904935	0	positive regulation of cell proliferation in midbrain
GO:1904936	0	interneuron migration
GO:1904937	0	sensory neuron migration
GO:1904938	0	planar cell polarity pathway involved in axon guidance
GO:1904939	0	regulation of DNA nucleotidylexotransferase activity
GO:1904940	0	negative regulation of DNA nucleotidylexotransferase activity
GO:1904941	0	positive regulation of DNA nucleotidylexotransferase activity
GO:1904942	0	regulation of cardiac ventricle formation
GO:1904943	0	negative regulation of cardiac ventricle formation
GO:1904944	0	positive regulation of cardiac ventricle formation
GO:1904947	0	folate import into mitochondrion
GO:1904948	0	midbrain dopaminergic neuron differentiation
GO:1904950	0	negative regulation of establishment of protein localization
GO:1904951	0	positive regulation of establishment of protein localization
GO:1904952	0	hydroxycinnamic acid transport
GO:1904953	0	Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation
GO:1904954	0	canonical Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation
GO:1904955	0	planar cell polarity pathway involved in midbrain dopaminergic neuron differentiation
GO:1904956	0	regulation of midbrain dopaminergic neuron differentiation
GO:1904957	0	negative regulation of midbrain dopaminergic neuron differentiation
GO:1904958	0	positive regulation of midbrain dopaminergic neuron differentiation
GO:1904959	0	regulation of cytochrome-c oxidase activity
GO:1904960	0	positive regulation of cytochrome-c oxidase activity
GO:1904961	0	quiescent center organization
GO:1904962	0	plastid to vacuole vesicle-mediated transport
GO:1904963	0	regulation of phytol biosynthetic process
GO:1904964	0	positive regulation of phytol biosynthetic process
GO:1904965	0	regulation of vitamin E biosynthetic process
GO:1904966	0	positive regulation of vitamin E biosynthetic process
GO:1904967	0	regulation of attachment of spindle microtubules to kinetochore involved in homologous chromosome segregation
GO:1904968	0	positive regulation of attachment of spindle microtubules to kinetochore involved in homologous chromosome segregation
GO:1904969	0	slow muscle cell migration
GO:1904970	0.401217658828843	brush border assembly
GO:1904971	0	regulation of viral translation
GO:1904972	0	negative regulation of viral translation
GO:1904973	0	positive regulation of viral translation
GO:1904975	0	response to bleomycin
GO:1904976	0	cellular response to bleomycin
GO:1904977	0	lymphatic endothelial cell migration
GO:1904978	0	regulation of endosome organization
